-0.12571 , -0.08000 , 700
-0.12571 , -0.07000 , 700
-0.12571 , -0.06000 , 700
-0.12571 , -0.05000 , 700
-0.12571 , -0.04000 , 700
-0.12571 , -0.03000 , 700
-0.12571 , -0.02000 , 700
-0.12571 , -0.01000 , 700
-0.12571 , 0.00000 , 700
-0.12571 , 0.01000 , 700
-0.12571 , 0.02000 , 700
-0.12571 , 0.03000 , 700
-0.12571 , 0.04000 , 700
-0.12571 , 0.05000 , 700
-0.12571 , 0.06000 , 700
-0.12571 , 0.07000 , 700
-0.12571 , 0.08000 , 700
-0.12571 , 0.09000 , 700
-0.12571 , 0.10000 , 700
-0.12571 , 0.11000 , 700
-0.12571 , 0.12000 , 700
-0.12571 , 0.13000 , 700
-0.12571 , 0.14000 , 700
-0.12571 , 0.15000 , 700
-0.12571 , 0.16000 , 700
-0.12571 , 0.17000 , 700
-0.12571 , 0.18000 , 700
-0.12571 , 0.19000 , 700
-0.12571 , 0.20000 , 700
-0.12571 , 0.21000 , 700
-0.12571 , 0.22000 , 700
-0.12571 , 0.23000 , 700
-0.12571 , 0.24000 , 700
-0.12571 , 0.25000 , 700
-0.12571 , 0.26000 , 700
-0.12571 , 0.27000 , 700
-0.12571 , 0.28000 , 700
-0.12571 , 0.29000 , 700
-0.12571 , 0.30000 , 700
-0.12571 , 0.31000 , 700
-0.12571 , 0.32000 , 700
-0.12571 , 0.33000 , 700
-0.12571 , 0.34000 , 700
-0.12571 , 0.35000 , 700
-0.12571 , 0.36000 , 700
-0.12571 , 0.37000 , 700
-0.12571 , 0.38000 , 700
-0.12571 , 0.39000 , 700
-0.12571 , 0.40000 , 700
-0.12571 , 0.41000 , 700
-0.12571 , 0.42000 , 700
-0.12571 , 0.43000 , 700
-0.12571 , 0.44000 , 700
-0.12571 , 0.45000 , 700
-0.12571 , 0.46000 , 700
-0.12571 , 0.47000 , 700
-0.12571 , 0.48000 , 700
-0.12571 , 0.49000 , 700
-0.12571 , 0.50000 , 700
-0.12571 , 0.51000 , 700
-0.12571 , 0.52000 , 700
-0.12571 , 0.53000 , 700
-0.12571 , 0.54000 , 700
-0.12571 , 0.55000 , 700
-0.12571 , 0.56000 , 700
-0.12571 , 0.57000 , 700
-0.12571 , 0.58000 , 700
-0.12571 , 0.59000 , 700
-0.12571 , 0.60000 , 700
-0.12571 , 0.61000 , 700
-0.12571 , 0.62000 , 700
-0.12571 , 0.63000 , 700
-0.12571 , 0.64000 , 700
-0.12571 , 0.65000 , 700
-0.12571 , 0.66000 , 700
-0.12571 , 0.67000 , 700
-0.12571 , 0.68000 , 700
-0.12571 , 0.69000 , 700
-0.12571 , 0.70000 , 700
-0.12571 , 0.71000 , 700
-0.12571 , 0.72000 , 700
-0.12571 , 0.73000 , 700
-0.12571 , 0.74000 , 700
-0.12571 , 0.75000 , 700
-0.12571 , 0.76000 , 700
-0.12571 , 0.77000 , 700
-0.12571 , 0.78000 , 700
-0.12571 , 0.79000 , 700
-0.12571 , 0.80000 , 700
-0.12571 , 0.81000 , 700
-0.12571 , 0.82000 , 700
-0.12571 , 0.83000 , 700
-0.12571 , 0.84000 , 85
-0.12571 , 0.85000 , 700
-0.12571 , 0.86000 , 700
-0.12571 , 0.87000 , 700
-0.12571 , 0.88000 , 133
-0.12571 , 0.89000 , 29
-0.12571 , 0.90000 , 37
-0.12571 , 0.91000 , 16
-0.12571 , 0.92000 , 15
-0.12571 , 0.93000 , 15
-0.12571 , 0.94000 , 13
-0.12571 , 0.95000 , 12
-0.12571 , 0.96000 , 12
-0.12571 , 0.97000 , 14
-0.12571 , 0.98000 , 17
-0.12571 , 0.99000 , 25
-0.11571 , -1.00000 , 11
-0.11571 , -0.99000 , 13
-0.11571 , -0.98000 , 15
-0.11571 , -0.97000 , 46
-0.11571 , -0.96000 , 15
-0.11571 , -0.95000 , 14
-0.11571 , -0.94000 , 15
-0.11571 , -0.93000 , 25
-0.11571 , -0.92000 , 19
-0.11571 , -0.91000 , 21
-0.11571 , -0.90000 , 27
-0.11571 , -0.89000 , 86
-0.11571 , -0.88000 , 700
-0.11571 , -0.87000 , 700
-0.11571 , -0.86000 , 700
-0.11571 , -0.85000 , 700
-0.11571 , -0.84000 , 700
-0.11571 , -0.83000 , 700
-0.11571 , -0.82000 , 700
-0.11571 , -0.81000 , 700
-0.11571 , -0.80000 , 700
-0.11571 , -0.79000 , 700
-0.11571 , -0.78000 , 700
-0.11571 , -0.77000 , 700
-0.11571 , -0.76000 , 700
-0.11571 , -0.75000 , 700
-0.11571 , -0.74000 , 700
-0.11571 , -0.73000 , 700
-0.11571 , -0.72000 , 700
-0.11571 , -0.71000 , 700
-0.11571 , -0.70000 , 700
-0.11571 , -0.69000 , 700
-0.11571 , -0.68000 , 700
-0.11571 , -0.67000 , 700
-0.11571 , -0.66000 , 700
-0.11571 , -0.65000 , 700
-0.11571 , -0.64000 , 700
-0.11571 , -0.63000 , 700
-0.11571 , -0.62000 , 700
-0.11571 , -0.61000 , 700
-0.11571 , -0.60000 , 700
-0.11571 , -0.59000 , 700
-0.11571 , -0.58000 , 700
-0.11571 , -0.57000 , 700
-0.11571 , -0.56000 , 700
-0.11571 , -0.55000 , 700
-0.11571 , -0.54000 , 700
-0.11571 , -0.53000 , 700
-0.11571 , -0.52000 , 700
-0.11571 , -0.51000 , 700
-0.11571 , -0.50000 , 700
-0.11571 , -0.49000 , 700
-0.11571 , -0.48000 , 700
-0.11571 , -0.47000 , 700
-0.11571 , -0.46000 , 700
-0.11571 , -0.45000 , 700
-0.11571 , -0.44000 , 700
-0.11571 , -0.43000 , 700
-0.11571 , -0.42000 , 700
-0.11571 , -0.41000 , 700
-0.11571 , -0.40000 , 700
-0.11571 , -0.39000 , 700
-0.11571 , -0.38000 , 700
-0.11571 , -0.37000 , 700
-0.11571 , -0.36000 , 700
-0.11571 , -0.35000 , 700
-0.11571 , -0.34000 , 700
-0.11571 , -0.33000 , 700
-0.11571 , -0.32000 , 700
-0.11571 , -0.31000 , 700
-0.11571 , -0.30000 , 700
-0.11571 , -0.29000 , 700
-0.11571 , -0.28000 , 700
-0.11571 , -0.27000 , 700
-0.11571 , -0.26000 , 700
-0.11571 , -0.25000 , 700
-0.11571 , -0.24000 , 700
-0.11571 , -0.23000 , 700
-0.11571 , -0.22000 , 700
-0.11571 , -0.21000 , 700
-0.11571 , -0.20000 , 700
-0.11571 , -0.19000 , 700
-0.11571 , -0.18000 , 700
-0.11571 , -0.17000 , 700
-0.11571 , -0.16000 , 700
-0.11571 , -0.15000 , 700
-0.11571 , -0.14000 , 700
-0.11571 , -0.13000 , 700
-0.11571 , -0.12000 , 700
-0.11571 , -0.11000 , 700
-0.11571 , -0.10000 , 700
-0.11571 , -0.09000 , 700
-0.11571 , -0.08000 , 700
-0.11571 , -0.07000 , 700
-0.11571 , -0.06000 , 700
-0.11571 , -0.05000 , 700
-0.11571 , -0.04000 , 700
-0.11571 , -0.03000 , 700
-0.11571 , -0.02000 , 700
-0.11571 , -0.01000 , 700
-0.11571 , 0.00000 , 700
-0.11571 , 0.01000 , 700
-0.11571 , 0.02000 , 700
-0.11571 , 0.03000 , 700
-0.11571 , 0.04000 , 700
-0.11571 , 0.05000 , 700
-0.11571 , 0.06000 , 700
-0.11571 , 0.07000 , 700
-0.11571 , 0.08000 , 700
-0.11571 , 0.09000 , 700
-0.11571 , 0.10000 , 700
-0.11571 , 0.11000 , 700
-0.11571 , 0.12000 , 700
-0.11571 , 0.13000 , 700
-0.11571 , 0.14000 , 700
-0.11571 , 0.15000 , 700
-0.11571 , 0.16000 , 700
-0.11571 , 0.17000 , 700
-0.11571 , 0.18000 , 700
-0.11571 , 0.19000 , 700
-0.11571 , 0.20000 , 700
-0.11571 , 0.21000 , 700
-0.11571 , 0.22000 , 700
-0.11571 , 0.23000 , 700
-0.11571 , 0.24000 , 700
-0.11571 , 0.25000 , 700
-0.11571 , 0.26000 , 700
-0.11571 , 0.27000 , 700
-0.11571 , 0.28000 , 700
-0.11571 , 0.29000 , 700
-0.11571 , 0.30000 , 700
-0.11571 , 0.31000 , 700
-0.11571 , 0.32000 , 700
-0.11571 , 0.33000 , 700
-0.11571 , 0.34000 , 700
-0.11571 , 0.35000 , 700
-0.11571 , 0.36000 , 700
-0.11571 , 0.37000 , 700
-0.11571 , 0.38000 , 700
-0.11571 , 0.39000 , 700
-0.11571 , 0.40000 , 700
-0.11571 , 0.41000 , 700
-0.11571 , 0.42000 , 700
-0.11571 , 0.43000 , 700
-0.11571 , 0.44000 , 700
-0.11571 , 0.45000 , 700
-0.11571 , 0.46000 , 700
-0.11571 , 0.47000 , 700
-0.11571 , 0.48000 , 700
-0.11571 , 0.49000 , 700
-0.11571 , 0.50000 , 700
-0.11571 , 0.51000 , 700
-0.11571 , 0.52000 , 700
-0.11571 , 0.53000 , 700
-0.11571 , 0.54000 , 700
-0.11571 , 0.55000 , 700
-0.11571 , 0.56000 , 700
-0.11571 , 0.57000 , 700
-0.11571 , 0.58000 , 700
-0.11571 , 0.59000 , 700
-0.11571 , 0.60000 , 700
-0.11571 , 0.61000 , 700
-0.11571 , 0.62000 , 700
-0.11571 , 0.63000 , 700
-0.11571 , 0.64000 , 700
-0.11571 , 0.65000 , 700
-0.11571 , 0.66000 , 700
-0.11571 , 0.67000 , 700
-0.11571 , 0.68000 , 700
-0.11571 , 0.69000 , 700
-0.11571 , 0.70000 , 700
-0.11571 , 0.71000 , 700
-0.11571 , 0.72000 , 700
-0.11571 , 0.73000 , 700
-0.11571 , 0.74000 , 700
-0.11571 , 0.75000 , 700
-0.11571 , 0.76000 , 700
-0.11571 , 0.77000 , 700
-0.11571 , 0.78000 , 700
-0.11571 , 0.79000 , 700
-0.11571 , 0.80000 , 700
-0.11571 , 0.81000 , 700
-0.11571 , 0.82000 , 700
-0.11571 , 0.83000 , 700
-0.11571 , 0.84000 , 700
-0.11571 , 0.85000 , 700
-0.11571 , 0.86000 , 700
-0.11571 , 0.87000 , 700
-0.11571 , 0.88000 , 700
-0.11571 , 0.89000 , 86
-0.11571 , 0.90000 , 27
-0.11571 , 0.91000 , 21
-0.11571 , 0.92000 , 19
-0.11571 , 0.93000 , 25
-0.11571 , 0.94000 , 15
-0.11571 , 0.95000 , 14
-0.11571 , 0.96000 , 15
-0.11571 , 0.97000 , 46
-0.11571 , 0.98000 , 15
-0.11571 , 0.99000 , 13
-0.10571 , -1.00000 , 9
-0.10571 , -0.99000 , 11
-0.10571 , -0.98000 , 12
-0.10571 , -0.97000 , 15
-0.10571 , -0.96000 , 32
-0.10571 , -0.95000 , 18
-0.10571 , -0.94000 , 21
-0.10571 , -0.93000 , 30
-0.10571 , -0.92000 , 40
-0.10571 , -0.91000 , 30
-0.10571 , -0.90000 , 35
-0.10571 , -0.89000 , 700
-0.10571 , -0.88000 , 700
-0.10571 , -0.87000 , 700
-0.10571 , -0.86000 , 700
-0.10571 , -0.85000 , 700
-0.10571 , -0.84000 , 700
-0.10571 , -0.83000 , 700
-0.10571 , -0.82000 , 700
-0.10571 , -0.81000 , 700
-0.10571 , -0.80000 , 700
-0.10571 , -0.79000 , 700
-0.10571 , -0.78000 , 700
-0.10571 , -0.77000 , 700
-0.10571 , -0.76000 , 700
-0.10571 , -0.75000 , 700
-0.10571 , -0.74000 , 700
-0.10571 , -0.73000 , 700
-0.10571 , -0.72000 , 700
-0.10571 , -0.71000 , 700
-0.10571 , -0.70000 , 700
-0.10571 , -0.69000 , 700
-0.10571 , -0.68000 , 700
-0.10571 , -0.67000 , 700
-0.10571 , -0.66000 , 700
-0.10571 , -0.65000 , 93
-0.10571 , -0.64000 , 700
-0.10571 , -0.63000 , 700
-0.10571 , -0.62000 , 700
-0.10571 , -0.61000 , 700
-0.10571 , -0.60000 , 700
-0.10571 , -0.59000 , 700
-0.10571 , -0.58000 , 700
-0.10571 , -0.57000 , 700
-0.10571 , -0.56000 , 700
-0.10571 , -0.55000 , 700
-0.10571 , -0.54000 , 700
-0.10571 , -0.53000 , 700
-0.10571 , -0.52000 , 700
-0.10571 , -0.51000 , 700
-0.10571 , -0.50000 , 700
-0.10571 , -0.49000 , 700
-0.10571 , -0.48000 , 700
-0.10571 , -0.47000 , 700
-0.10571 , -0.46000 , 700
-0.10571 , -0.45000 , 700
-0.10571 , -0.44000 , 700
-0.10571 , -0.43000 , 700
-0.10571 , -0.42000 , 700
-0.10571 , -0.41000 , 700
-0.10571 , -0.40000 , 700
-0.10571 , -0.39000 , 700
-0.10571 , -0.38000 , 700
-0.10571 , -0.37000 , 700
-0.10571 , -0.36000 , 700
-0.10571 , -0.35000 , 700
-0.10571 , -0.34000 , 700
-0.10571 , -0.33000 , 700
-0.10571 , -0.32000 , 700
-0.10571 , -0.31000 , 700
-0.10571 , -0.30000 , 700
-0.10571 , -0.29000 , 700
-0.10571 , -0.28000 , 700
-0.10571 , -0.27000 , 700
-0.10571 , -0.26000 , 700
-0.10571 , -0.25000 , 700
-0.10571 , -0.24000 , 700
-0.10571 , -0.23000 , 700
-0.10571 , -0.22000 , 700
-0.10571 , -0.21000 , 700
-0.10571 , -0.20000 , 700
-0.10571 , -0.19000 , 700
-0.10571 , -0.18000 , 700
-0.10571 , -0.17000 , 700
-0.10571 , -0.16000 , 700
-0.10571 , -0.15000 , 700
-0.10571 , -0.14000 , 700
-0.10571 , -0.13000 , 700
-0.10571 , -0.12000 , 700
-0.10571 , -0.11000 , 700
-0.10571 , -0.10000 , 700
-0.10571 , -0.09000 , 700
-0.10571 , -0.08000 , 700
-0.10571 , -0.07000 , 700
-0.10571 , -0.06000 , 700
-0.10571 , -0.05000 , 700
-0.10571 , -0.04000 , 700
-0.10571 , -0.03000 , 700
-0.10571 , -0.02000 , 700
-0.10571 , -0.01000 , 700
-0.10571 , 0.00000 , 700
-0.10571 , 0.01000 , 700
-0.10571 , 0.02000 , 700
-0.10571 , 0.03000 , 700
-0.10571 , 0.04000 , 700
-0.10571 , 0.05000 , 700
-0.10571 , 0.06000 , 700
-0.10571 , 0.07000 , 700
-0.10571 , 0.08000 , 700
-0.10571 , 0.09000 , 700
-0.10571 , 0.10000 , 700
-0.10571 , 0.11000 , 700
-0.10571 , 0.12000 , 700
-0.10571 , 0.13000 , 700
-0.10571 , 0.14000 , 700
-0.10571 , 0.15000 , 700
-0.10571 , 0.16000 , 700
-0.10571 , 0.17000 , 700
-0.10571 , 0.18000 , 700
-0.10571 , 0.19000 , 700
-0.10571 , 0.20000 , 700
-0.10571 , 0.21000 , 700
-0.10571 , 0.22000 , 700
-0.10571 , 0.23000 , 700
-0.10571 , 0.24000 , 700
-0.10571 , 0.25000 , 700
-0.10571 , 0.26000 , 700
-0.10571 , 0.27000 , 700
-0.10571 , 0.28000 , 700
-0.10571 , 0.29000 , 700
-0.10571 , 0.30000 , 700
-0.10571 , 0.31000 , 700
-0.10571 , 0.32000 , 700
-0.10571 , 0.33000 , 700
-0.10571 , 0.34000 , 700
-0.10571 , 0.35000 , 700
-0.10571 , 0.36000 , 700
-0.10571 , 0.37000 , 700
-0.10571 , 0.38000 , 700
-0.10571 , 0.39000 , 700
-0.10571 , 0.40000 , 700
-0.10571 , 0.41000 , 700
-0.10571 , 0.42000 , 700
-0.10571 , 0.43000 , 700
-0.10571 , 0.44000 , 700
-0.10571 , 0.45000 , 700
-0.10571 , 0.46000 , 700
-0.10571 , 0.47000 , 700
-0.10571 , 0.48000 , 700
-0.10571 , 0.49000 , 700
-0.10571 , 0.50000 , 700
-0.10571 , 0.51000 , 700
-0.10571 , 0.52000 , 700
-0.10571 , 0.53000 , 700
-0.10571 , 0.54000 , 700
-0.10571 , 0.55000 , 700
-0.10571 , 0.56000 , 700
-0.10571 , 0.57000 , 700
-0.10571 , 0.58000 , 700
-0.10571 , 0.59000 , 700
-0.10571 , 0.60000 , 700
-0.10571 , 0.61000 , 700
-0.10571 , 0.62000 , 700
-0.10571 , 0.63000 , 700
-0.10571 , 0.64000 , 700
-0.10571 , 0.65000 , 93
-0.10571 , 0.66000 , 700
-0.10571 , 0.67000 , 700
-0.10571 , 0.68000 , 700
-0.10571 , 0.69000 , 700
-0.10571 , 0.70000 , 700
-0.10571 , 0.71000 , 700
-0.10571 , 0.72000 , 700
-0.10571 , 0.73000 , 700
-0.10571 , 0.74000 , 700
-0.10571 , 0.75000 , 700
-0.10571 , 0.76000 , 700
-0.10571 , 0.77000 , 700
-0.10571 , 0.78000 , 700
-0.10571 , 0.79000 , 700
-0.10571 , 0.80000 , 700
-0.10571 , 0.81000 , 700
-0.10571 , 0.82000 , 700
-0.10571 , 0.83000 , 700
-0.10571 , 0.84000 , 700
-0.10571 , 0.85000 , 700
-0.10571 , 0.86000 , 700
-0.10571 , 0.87000 , 700
-0.10571 , 0.88000 , 700
-0.10571 , 0.89000 , 700
-0.10571 , 0.90000 , 35
-0.10571 , 0.91000 , 30
-0.10571 , 0.92000 , 40
-0.10571 , 0.93000 , 30
-0.10571 , 0.94000 , 21
-0.10571 , 0.95000 , 18
-0.10571 , 0.96000 , 32
-0.10571 , 0.97000 , 15
-0.10571 , 0.98000 , 12
-0.10571 , 0.99000 , 11
-0.09571 , -1.00000 , 9
-0.09571 , -0.99000 , 10
-0.09571 , -0.98000 , 12
-0.09571 , -0.97000 , 13
-0.09571 , -0.96000 , 40
-0.09571 , -0.95000 , 17
-0.09571 , -0.94000 , 16
-0.09571 , -0.93000 , 20
-0.09571 , -0.92000 , 21
-0.09571 , -0.91000 , 17
-0.09571 , -0.90000 , 24
-0.09571 , -0.89000 , 26
-0.09571 , -0.88000 , 61
-0.09571 , -0.87000 , 700
-0.09571 , -0.86000 , 700
-0.09571 , -0.85000 , 700
-0.09571 , -0.84000 , 42
-0.09571 , -0.83000 , 700
-0.09571 , -0.82000 , 700
-0.09571 , -0.81000 , 700
-0.09571 , -0.80000 , 700
-0.09571 , -0.79000 , 700
-0.09571 , -0.78000 , 700
-0.09571 , -0.77000 , 700
-0.09571 , -0.76000 , 700
-0.09571 , -0.75000 , 700
-0.09571 , -0.74000 , 700
-0.09571 , -0.73000 , 700
-0.09571 , -0.72000 , 700
-0.09571 , -0.71000 , 700
-0.09571 , -0.70000 , 700
-0.09571 , -0.69000 , 700
-0.09571 , -0.68000 , 700
-0.09571 , -0.67000 , 700
-0.09571 , -0.66000 , 700
-0.09571 , -0.65000 , 700
-0.09571 , -0.64000 , 700
-0.09571 , -0.63000 , 700
-0.09571 , -0.62000 , 700
-0.09571 , -0.61000 , 700
-0.09571 , -0.60000 , 700
-0.09571 , -0.59000 , 700
-0.09571 , -0.58000 , 700
-0.09571 , -0.57000 , 700
-0.09571 , -0.56000 , 700
-0.09571 , -0.55000 , 700
-0.09571 , -0.54000 , 700
-0.09571 , -0.53000 , 700
-0.09571 , -0.52000 , 700
-0.09571 , -0.51000 , 700
-0.09571 , -0.50000 , 700
-0.09571 , -0.49000 , 700
-0.09571 , -0.48000 , 700
-0.09571 , -0.47000 , 700
-0.09571 , -0.46000 , 700
-0.09571 , -0.45000 , 700
-0.09571 , -0.44000 , 700
-0.09571 , -0.43000 , 700
-0.09571 , -0.42000 , 700
-0.09571 , -0.41000 , 700
-0.09571 , -0.40000 , 700
-0.09571 , -0.39000 , 700
-0.09571 , -0.38000 , 700
-0.09571 , -0.37000 , 700
-0.09571 , -0.36000 , 700
-0.09571 , -0.35000 , 700
-0.09571 , -0.34000 , 700
-0.09571 , -0.33000 , 700
-0.09571 , -0.32000 , 700
-0.09571 , -0.31000 , 700
-0.09571 , -0.30000 , 700
-0.09571 , -0.29000 , 700
-0.09571 , -0.28000 , 700
-0.09571 , -0.27000 , 700
-0.09571 , -0.26000 , 700
-0.09571 , -0.25000 , 700
-0.09571 , -0.24000 , 700
-0.09571 , -0.23000 , 700
-0.09571 , -0.22000 , 700
-0.09571 , -0.21000 , 700
-0.09571 , -0.20000 , 700
-0.09571 , -0.19000 , 700
-0.09571 , -0.18000 , 700
-0.09571 , -0.17000 , 700
-0.09571 , -0.16000 , 700
-0.09571 , -0.15000 , 700
-0.09571 , -0.14000 , 700
-0.09571 , -0.13000 , 700
-0.09571 , -0.12000 , 700
-0.09571 , -0.11000 , 700
-0.09571 , -0.10000 , 700
-0.09571 , -0.09000 , 700
-0.09571 , -0.08000 , 700
-0.09571 , -0.07000 , 700
-0.09571 , -0.06000 , 700
-0.09571 , -0.05000 , 700
-0.09571 , -0.04000 , 700
-0.09571 , -0.03000 , 700
-0.09571 , -0.02000 , 700
-0.09571 , -0.01000 , 700
-0.09571 , 0.00000 , 700
-0.09571 , 0.01000 , 700
-0.09571 , 0.02000 , 700
-0.09571 , 0.03000 , 700
-0.09571 , 0.04000 , 700
-0.09571 , 0.05000 , 700
-0.09571 , 0.06000 , 700
-0.09571 , 0.07000 , 700
-0.09571 , 0.08000 , 700
-0.09571 , 0.09000 , 700
-0.09571 , 0.10000 , 700
-0.09571 , 0.11000 , 700
-0.09571 , 0.12000 , 700
-0.09571 , 0.13000 , 700
-0.09571 , 0.14000 , 700
-0.09571 , 0.15000 , 700
-0.09571 , 0.16000 , 700
-0.09571 , 0.17000 , 700
-0.09571 , 0.18000 , 700
-0.09571 , 0.19000 , 700
-0.09571 , 0.20000 , 700
-0.09571 , 0.21000 , 700
-0.09571 , 0.22000 , 700
-0.09571 , 0.23000 , 700
-0.09571 , 0.24000 , 700
-0.09571 , 0.25000 , 700
-0.09571 , 0.26000 , 700
-0.09571 , 0.27000 , 700
-0.09571 , 0.28000 , 700
-0.09571 , 0.29000 , 700
-0.09571 , 0.30000 , 700
-0.09571 , 0.31000 , 700
-0.09571 , 0.32000 , 700
-0.09571 , 0.33000 , 700
-0.09571 , 0.34000 , 700
-0.09571 , 0.35000 , 700
-0.09571 , 0.36000 , 700
-0.09571 , 0.37000 , 700
-0.09571 , 0.38000 , 700
-0.09571 , 0.39000 , 700
-0.09571 , 0.40000 , 700
-0.09571 , 0.41000 , 700
-0.09571 , 0.42000 , 700
-0.09571 , 0.43000 , 700
-0.09571 , 0.44000 , 700
-0.09571 , 0.45000 , 700
-0.09571 , 0.46000 , 700
-0.09571 , 0.47000 , 700
-0.09571 , 0.48000 , 700
-0.09571 , 0.49000 , 700
-0.09571 , 0.50000 , 700
-0.09571 , 0.51000 , 700
-0.09571 , 0.52000 , 700
-0.09571 , 0.53000 , 700
-0.09571 , 0.54000 , 700
-0.09571 , 0.55000 , 700
-0.09571 , 0.56000 , 700
-0.09571 , 0.57000 , 700
-0.09571 , 0.58000 , 700
-0.09571 , 0.59000 , 700
-0.09571 , 0.60000 , 700
-0.09571 , 0.61000 , 700
-0.09571 , 0.62000 , 700
-0.09571 , 0.63000 , 700
-0.09571 , 0.64000 , 700
-0.09571 , 0.65000 , 700
-0.09571 , 0.66000 , 700
-0.09571 , 0.67000 , 700
-0.09571 , 0.68000 , 700
-0.09571 , 0.69000 , 700
-0.09571 , 0.70000 , 700
-0.09571 , 0.71000 , 700
-0.09571 , 0.72000 , 700
-0.09571 , 0.73000 , 700
-0.09571 , 0.74000 , 700
-0.09571 , 0.75000 , 700
-0.09571 , 0.76000 , 700
-0.09571 , 0.77000 , 700
-0.09571 , 0.78000 , 700
-0.09571 , 0.79000 , 700
-0.09571 , 0.80000 , 700
-0.09571 , 0.81000 , 700
-0.09571 , 0.82000 , 700
-0.09571 , 0.83000 , 700
-0.09571 , 0.84000 , 42
-0.09571 , 0.85000 , 700
-0.09571 , 0.86000 , 700
-0.09571 , 0.87000 , 700
-0.09571 , 0.88000 , 61
-0.09571 , 0.89000 , 26
-0.09571 , 0.90000 , 24
-0.09571 , 0.91000 , 17
-0.09571 , 0.92000 , 21
-0.09571 , 0.93000 , 20
-0.09571 , 0.94000 , 16
-0.09571 , 0.95000 , 17
-0.09571 , 0.96000 , 40
-0.09571 , 0.97000 , 13
-0.09571 , 0.98000 , 12
-0.09571 , 0.99000 , 10
-0.08571 , -1.00000 , 9
-0.08571 , -0.99000 , 10
-0.08571 , -0.98000 , 12
-0.08571 , -0.97000 , 16
-0.08571 , -0.96000 , 21
-0.08571 , -0.95000 , 13
-0.08571 , -0.94000 , 13
-0.08571 , -0.93000 , 25
-0.08571 , -0.92000 , 16
-0.08571 , -0.91000 , 14
-0.08571 , -0.90000 , 16
-0.08571 , -0.89000 , 20
-0.08571 , -0.88000 , 31
-0.08571 , -0.87000 , 44
-0.08571 , -0.86000 , 56
-0.08571 , -0.85000 , 39
-0.08571 , -0.84000 , 29
-0.08571 , -0.83000 , 700
-0.08571 , -0.82000 , 700
-0.08571 , -0.81000 , 700
-0.08571 , -0.80000 , 700
-0.08571 , -0.79000 , 700
-0.08571 , -0.78000 , 700
-0.08571 , -0.77000 , 700
-0.08571 , -0.76000 , 700
-0.08571 , -0.75000 , 700
-0.08571 , -0.74000 , 700
-0.08571 , -0.73000 , 700
-0.08571 , -0.72000 , 700
-0.08571 , -0.71000 , 700
-0.08571 , -0.70000 , 700
-0.08571 , -0.69000 , 700
-0.08571 , -0.68000 , 700
-0.08571 , -0.67000 , 700
-0.08571 , -0.66000 , 700
-0.08571 , -0.65000 , 700
-0.08571 , -0.64000 , 700
-0.08571 , -0.63000 , 700
-0.08571 , -0.62000 , 700
-0.08571 , -0.61000 , 700
-0.08571 , -0.60000 , 700
-0.08571 , -0.59000 , 700
-0.08571 , -0.58000 , 700
-0.08571 , -0.57000 , 700
-0.08571 , -0.56000 , 700
-0.08571 , -0.55000 , 700
-0.08571 , -0.54000 , 700
-0.08571 , -0.53000 , 700
-0.08571 , -0.52000 , 700
-0.08571 , -0.51000 , 700
-0.08571 , -0.50000 , 700
-0.08571 , -0.49000 , 700
-0.08571 , -0.48000 , 700
-0.08571 , -0.47000 , 700
-0.08571 , -0.46000 , 700
-0.08571 , -0.45000 , 700
-0.08571 , -0.44000 , 700
-0.08571 , -0.43000 , 700
-0.08571 , -0.42000 , 700
-0.08571 , -0.41000 , 700
-0.08571 , -0.40000 , 700
-0.08571 , -0.39000 , 700
-0.08571 , -0.38000 , 700
-0.08571 , -0.37000 , 700
-0.08571 , -0.36000 , 700
-0.08571 , -0.35000 , 700
-0.08571 , -0.34000 , 700
-0.08571 , -0.33000 , 700
-0.08571 , -0.32000 , 700
-0.08571 , -0.31000 , 700
-0.08571 , -0.30000 , 700
-0.08571 , -0.29000 , 700
-0.08571 , -0.28000 , 700
-0.08571 , -0.27000 , 700
-0.08571 , -0.26000 , 700
-0.08571 , -0.25000 , 700
-0.08571 , -0.24000 , 700
-0.08571 , -0.23000 , 700
-0.08571 , -0.22000 , 700
-0.08571 , -0.21000 , 700
-0.08571 , -0.20000 , 700
-0.08571 , -0.19000 , 700
-0.08571 , -0.18000 , 700
-0.08571 , -0.17000 , 700
-0.08571 , -0.16000 , 700
-0.08571 , -0.15000 , 700
-0.08571 , -0.14000 , 700
-0.08571 , -0.13000 , 700
-0.08571 , -0.12000 , 700
-0.08571 , -0.11000 , 700
-0.08571 , -0.10000 , 700
-0.08571 , -0.09000 , 700
-0.08571 , -0.08000 , 700
-0.08571 , -0.07000 , 700
-0.08571 , -0.06000 , 700
-0.08571 , -0.05000 , 700
-0.08571 , -0.04000 , 700
-0.08571 , -0.03000 , 700
-0.08571 , -0.02000 , 700
-0.08571 , -0.01000 , 700
-0.08571 , 0.00000 , 700
-0.08571 , 0.01000 , 700
-0.08571 , 0.02000 , 700
-0.08571 , 0.03000 , 700
-0.08571 , 0.04000 , 700
-0.08571 , 0.05000 , 700
-0.08571 , 0.06000 , 700
-0.08571 , 0.07000 , 700
-0.08571 , 0.08000 , 700
-0.08571 , 0.09000 , 700
-0.08571 , 0.10000 , 700
-0.08571 , 0.11000 , 700
-0.08571 , 0.12000 , 700
-0.08571 , 0.13000 , 700
-0.08571 , 0.14000 , 700
